epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
135,343.93,0.81903,0.46925,0.95119,0.95691,0.95025,0.95528,0.6368,1.26324,1.01702,1.36208,0.000797096,0.000797096,0.000797096
136,346.407,0.80249,0.47908,0.95791,0.96003,0.91471,0.9447,0.60871,1.34817,1.01128,1.43702,0.00079238,0.00079238,0.00079238
137,348.854,0.82794,0.48098,0.9554,0.95385,0.91471,0.94651,0.62636,1.3296,1.04694,1.37329,0.000787665,0.000787665,0.000787665
138,351.397,0.8277,0.47629,0.95213,0.94769,0.93058,0.94181,0.63388,1.23589,0.91819,1.28811,0.000782949,0.000782949,0.000782949
139,353.87,0.83678,0.48282,0.93493,0.94783,0.93058,0.94049,0.62404,1.26887,0.99217,1.27889,0.000778233,0.000778233,0.000778233
140,356.34,0.84331,0.47656,0.95266,0.9715,0.94645,0.95136,0.62549,1.25103,0.97171,1.24734,0.000773518,0.000773518,0.000773518
141,358.784,0.82008,0.47085,0.9464,0.96962,0.94645,0.952,0.64401,1.26308,1.00012,1.27092,0.000768802,0.000768802,0.000768802
142,361.29,0.76263,0.44403,0.94754,0.96816,0.94729,0.94916,0.60945,1.29852,0.9613,1.27699,0.000764086,0.000764086,0.000764086
143,363.799,0.82213,0.47694,0.94222,0.97509,0.95599,0.97305,0.62392,1.23815,0.76246,1.21512,0.000759371,0.000759371,0.000759371
144,366.375,0.79729,0.47476,0.95016,0.95831,0.93989,0.95494,0.62934,1.22889,0.59329,1.21039,0.000754655,0.000754655,0.000754655
145,368.816,0.76414,0.43252,0.94548,0.93949,0.9182,0.96043,0.62868,1.33075,0.71805,1.30511,0.000749939,0.000749939,0.000749939
146,371.296,0.76966,0.46812,0.96078,0.96307,0.90416,0.93965,0.61582,1.38909,0.99609,1.40594,0.000745223,0.000745223,0.000745223
147,373.732,0.82817,0.48311,0.95533,0.96823,0.91623,0.93986,0.63104,1.38119,0.94329,1.39875,0.000740508,0.000740508,0.000740508
148,376.213,0.7994,0.45318,0.94807,0.97176,0.91471,0.94224,0.62168,1.36481,0.92059,1.37901,0.000735792,0.000735792,0.000735792
149,378.749,0.77177,0.4628,0.93839,0.97482,0.91471,0.9465,0.6293,1.36464,0.90056,1.39146,0.000731076,0.000731076,0.000731076
150,381.278,0.79762,0.45569,0.9308,0.9452,0.92789,0.95171,0.64582,1.28577,0.93704,1.35943,0.000726361,0.000726361,0.000726361
151,383.742,0.77354,0.45757,0.9504,0.94352,0.92237,0.95091,0.63559,1.29213,0.72816,1.33635,0.000721645,0.000721645,0.000721645
152,386.222,0.78305,0.45861,0.94794,0.96061,0.91737,0.94834,0.63853,1.31357,0.7242,1.39422,0.000716929,0.000716929,0.000716929
153,388.686,0.79385,0.44812,0.94786,0.96477,0.91906,0.9533,0.62633,1.3589,0.72472,1.45434,0.000712214,0.000712214,0.000712214
154,391.141,0.80119,0.45996,0.9391,0.96414,0.92363,0.9572,0.65213,1.30014,0.69436,1.37523,0.000707498,0.000707498,0.000707498
155,393.653,0.78857,0.47163,0.93573,0.96434,0.91579,0.95727,0.63996,1.2837,0.72509,1.34955,0.000702782,0.000702782,0.000702782
156,396.182,0.8179,0.46704,0.95107,0.96981,0.91471,0.95806,0.62781,1.33809,0.84271,1.42548,0.000698066,0.000698066,0.000698066
157,398.635,0.80331,0.45342,0.94918,0.95809,0.90842,0.92923,0.61286,1.33056,0.97868,1.44525,0.000693351,0.000693351,0.000693351
158,401.117,0.74332,0.45874,0.93202,0.94071,0.90842,0.94117,0.62108,1.24374,0.97886,1.32897,0.000688635,0.000688635,0.000688635
159,403.575,0.79553,0.44914,0.93993,0.94965,0.92783,0.95255,0.62842,1.24548,0.9557,1.3126,0.000683919,0.000683919,0.000683919
160,406.037,0.79779,0.47034,0.95717,0.94131,0.91441,0.95282,0.63579,1.26173,0.90657,1.31187,0.000679204,0.000679204,0.000679204
161,408.57,0.80839,0.45737,0.93641,0.95019,0.91119,0.9546,0.63029,1.27759,0.93814,1.28722,0.000674488,0.000674488,0.000674488
162,411.074,0.77691,0.44448,0.93119,0.96268,0.91156,0.96831,0.64281,1.2559,0.82612,1.24342,0.000669772,0.000669772,0.000669772
163,413.503,0.76582,0.44055,0.9426,0.96122,0.92099,0.9739,0.64701,1.24663,0.79154,1.24105,0.000665057,0.000665057,0.000665057
164,415.986,0.77234,0.44009,0.9199,0.97142,0.91002,0.96263,0.64944,1.24971,0.84085,1.25304,0.000660341,0.000660341,0.000660341
165,418.445,0.73705,0.44028,0.93135,0.97249,0.90842,0.95776,0.65131,1.25289,0.89676,1.25809,0.000655625,0.000655625,0.000655625
166,420.92,0.7436,0.42885,0.92942,0.97496,0.90842,0.94207,0.63037,1.27483,0.98005,1.29757,0.000650909,0.000650909,0.000650909
167,423.455,0.75051,0.44304,0.92626,0.97641,0.90842,0.94912,0.62115,1.29934,1.013,1.30488,0.000646194,0.000646194,0.000646194
168,425.992,0.78371,0.44661,0.92439,0.98348,0.92072,0.94442,0.61264,1.28307,1.06501,1.33245,0.000641478,0.000641478,0.000641478
169,428.435,0.78416,0.4375,0.93141,0.96359,0.92429,0.94802,0.61893,1.30536,1.09161,1.34591,0.000636762,0.000636762,0.000636762
170,430.907,0.75831,0.44208,0.93559,0.97897,0.90781,0.92299,0.59489,1.31242,1.01938,1.38512,0.000632047,0.000632047,0.000632047
171,433.376,0.78403,0.44319,0.93493,0.97524,0.90662,0.92542,0.58761,1.30653,1.02431,1.38702,0.000627331,0.000627331,0.000627331
172,435.907,0.727,0.43066,0.92619,0.9714,0.9047,0.95019,0.61352,1.30738,0.99343,1.39255,0.000622615,0.000622615,0.000622615
173,438.42,0.73282,0.42685,0.93541,0.9516,0.94489,0.95369,0.63176,1.27211,1.01709,1.36247,0.0006179,0.0006179,0.0006179
174,440.872,0.75358,0.43836,0.94142,0.95277,0.92429,0.95598,0.64106,1.22387,0.98786,1.33741,0.000613184,0.000613184,0.000613184
175,443.318,0.74769,0.44162,0.94153,0.94543,0.94523,0.95489,0.62816,1.24538,1.03484,1.35373,0.000608468,0.000608468,0.000608468
176,445.779,0.75101,0.43622,0.93018,0.9462,0.94521,0.95092,0.61286,1.30889,1.03768,1.38269,0.000603752,0.000603752,0.000603752
177,448.274,0.75936,0.41911,0.92088,0.96352,0.90842,0.93823,0.60079,1.27158,0.98689,1.35355,0.000599037,0.000599037,0.000599037
178,450.821,0.75088,0.43063,0.9417,0.96259,0.90842,0.93132,0.60619,1.27904,1.10836,1.40477,0.000594321,0.000594321,0.000594321
179,453.29,0.78192,0.44305,0.94741,0.96477,0.90842,0.93998,0.60619,1.28281,1.11473,1.3862,0.000589605,0.000589605,0.000589605
180,455.762,0.77596,0.41868,0.9187,0.9609,0.94429,0.9498,0.61668,1.27329,0.96514,1.32421,0.00058489,0.00058489,0.00058489
181,458.208,0.77927,0.43453,0.93859,0.97247,0.93348,0.95894,0.63104,1.25537,0.85844,1.29694,0.000580174,0.000580174,0.000580174
182,460.662,0.77397,0.44113,0.92337,0.97643,0.9207,0.97032,0.63571,1.26321,0.75243,1.27607,0.000575458,0.000575458,0.000575458
